SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/2/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","48","33.168000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/3/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","48","33.168000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/4/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","48","33.168000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/5/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","48","33.168000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/6/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","48","33.168000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/7/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","48","33.168000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/8/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","47.950039","33.133477"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/9/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","48","33.168000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/10/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","48","33.168000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/11/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","48","33.168000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/12/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","48","33.168000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/13/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","48","33.168000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/14/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","48","33.168000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/15/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","47.966706","33.144994"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/16/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","48","33.168000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/17/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","48","33.168000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/18/2023","54bf520a-0d68-517b-9e12-062cc26edd35","Virtual Machines","Basv2 Series","EU West","B16as v2","22","15.202000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/18/2023","aa57abaf-ec18-4387-9348-07b177eab8db","Azure Cosmos DB","All","EU West","Data Stored","0.002924","0.000731"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/12/2023","ad274695-2a22-59f1-a0cf-083984c2cb63","Virtual Machines","Edsv4 Series","EU West","E32-8ds v4","12.966686","35.891787"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/13/2023","ad274695-2a22-59f1-a0cf-083984c2cb63","Virtual Machines","Edsv4 Series","EU West","E32-8ds v4","12.500009","34.600025"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/3/2023","04f2be54-5cfe-4ad7-97f3-0badfc1dc247","Azure Data Factory v2","All","All","Cloud Orchestration Activity Run","0.001","0.001000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","7/18/2023","04f2be54-5cfe-4ad7-97f3-0badfc1dc247","Azure Data Factory v2","All","All","Cloud Orchestration Activity Run","0.001","0.001000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/11/2023","ab5b133b-d9da-4c2d-be66-0c3d70a8e69c","Azure Cognitive Search","All","All","Free Unit","2","0.000000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/12/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.000159","0.000003"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/13/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.001612","0.000031"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/14/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.002742","0.000049"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/15/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.002559","0.000046"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/16/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.002755","0.000049"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/17/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.002643","0.000047"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/18/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.073822","0.001475"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/19/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","0.790397","0.015809"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/20/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","4.894195","0.097880"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/21/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","4.933439","0.098670"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/22/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","5.013632","0.100273"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/23/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","5.101565","0.102033"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/24/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","5.196544","0.103931"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/25/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","5.813509","0.116272"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/26/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","6.598151","0.131963"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/27/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","6.271688","0.125436"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/28/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","6.203988","0.124080"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/29/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","6.126256","0.122524"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/30/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","6.10695","0.122137"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/1/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","6.116974","0.122339"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/2/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","3.047428","0.060947"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/3/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","1.555844","0.031118"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/4/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","12.241172","0.244821"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/5/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","16.503654","0.330068"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/6/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","10.463399","0.209271"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/7/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","10.463847","0.209280"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/8/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","11.4605","0.229210"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/9/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","11.696883","0.233939"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/10/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","12.27973","0.245594"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/11/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","13.613281","0.272263"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/12/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","11.173713","0.223471"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/13/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","10.257189","0.205144"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/14/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","10.047339","0.200945"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/15/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","11.083708","0.221669"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/16/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","8.232397","0.164648"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/17/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","14.772072","0.295447"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/18/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","10.839672","0.216792"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/19/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","14.01178","0.280239"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/20/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","12.803677","0.256072"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/21/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","13.020473","0.260412"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/22/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","13.719111","0.274378"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/23/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","13.164342","0.263288"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/24/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","7.464183","0.149277"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/25/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","10.55826","0.211170"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/26/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","21.545668","0.430912"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/27/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","23.440719","0.468806"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/28/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","22.417427","0.448343"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/29/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","22.357116","0.447132"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/30/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","22.956498","0.459125"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/31/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","21.799301","0.435981"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/1/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","21.9755","0.439505"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/2/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","21.690736","0.433806"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/3/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","20.915749","0.418310"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/4/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","20.740016","0.414798"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/5/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","21.11805","0.422351"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/6/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","19.94473","0.398889"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/7/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","16.912567","0.338242"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/8/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","15.101488","0.302029"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/9/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","17.349472","0.346983"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/10/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","19.155997","0.383116"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/11/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","19.237345","0.384745"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/12/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","20.692313","0.413831"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/13/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","19.400341","0.387999"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/14/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","22.059098","0.441175"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/15/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","19.023508","0.380460"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/16/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","19.873906","0.397475"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/17/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","18.938503","0.378768"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/18/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","19.028756","0.380567"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/19/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","18.089627","0.361790"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/20/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","16.373887","0.327468"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/21/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","16.293639","0.325867"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/22/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","16.524012","0.330472"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/23/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","16.765802","0.335308"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/24/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","16.216451","0.324327"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/25/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","16.143349","0.322863"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/26/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","18.472249","0.369440"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","6/27/2023","0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21","Bandwidth","Inter-Region","Europe","Intra Continent Data Transfer Out","19.333623","0.386662"
